149
149
149
149
149
149
88
88
88
88
88
88
95
95
95
95
95
95
172
172
172
88
88
88
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
106
106
106
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
106
106
106
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
106
106
106
106
106
106
172
172
172
88
88
88
88
88
88
151
151
151
151
151
151
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
88
88
88
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
106
106
106
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
88
88
88
106
106
106
106
106
106
172
172
172
106
106
106
106
106
106
172
172
172
88
88
88
88
88
88
155
155
155
155
155
155
88
88
88
6
6
6
94
94
94
90
90
90
85
85
85
149
149
149
88
88
88
1
1
1
166
166
166
172
172
172
149
149
149
149
149
149
88
88
88
88
88
88
95
95
95
95
95
95
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
153
153
153
88
88
88
149
149
149
149
149
149
94
94
94
94
94
94
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
153
153
153
172
172
172
149
149
149
149
149
149
94
94
94
94
94
94
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
153
153
153
88
88
88
149
149
149
149
149
149
94
94
94
94
94
94
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
151
151
151
151
151
151
149
149
149
149
149
149
107
107
107
107
107
107
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
153
153
153
88
88
88
149
149
149
149
149
149
94
94
94
94
94
94
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
151
151
151
151
151
151
149
149
149
149
149
149
107
107
107
107
107
107
172
172
172
88
88
88
84
84
84
172
172
172
88
88
88
88
88
88
151
151
151
151
151
151
151
151
151
151
91
91
91
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
103
103
103
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
91
91
91
88
88
88
88
88
88
88
88
88
91
91
91
88
88
88
88
88
88
88
88
88
154
154
154
85
85
85
85
85
85
85
85
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
103
103
103
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
101
101
101
101
101
101
93
93
93
89
89
89
101
101
101
89
89
89
108
108
108
101
101
101
108
108
108
149
149
149
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
103
103
103
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
150
150
150
172
172
172
88
88
88
88
88
88
91
91
91
172
172
172
88
88
88
172
172
172
154
154
154
85
85
85
86
86
86
86
86
86
88
88
88
172
172
172
153
153
153
172
172
172
88
88
88
172
172
172
152
152
152
172
172
172
172
172
172
172
172
84
84
84
84
84
84
88
88
88
84
84
84
149
149
149
172
172
172
94
94
94
172
172
172
152
152
152
88
88
88
88
88
88
172
172
172
172
172
172
149
149
149
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
103
103
103
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
150
150
150
172
172
172
88
88
88
88
88
88
91
91
91
172
172
172
88
88
88
172
172
172
154
154
154
85
85
85
86
86
86
86
86
86
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
103
103
103
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
91
91
91
88
88
88
101
101
101
101
101
101
89
89
89
89
89
89
101
101
101
101
101
101
93
93
93
93
93
93
89
89
89
