A1,1
A2,2
B-1,3
B-2,4
B1,5
C#2,6
C#3,7
C1,8
C2,9
C3,10
D1,11
D1.A1.D2,12
D2,13
D3,14
E-1,15
E-2,16
E-3,17
E1,18
E2,19
F#1,20
F#2,21
F1,22
F2,23
G#1,24
G#2,25
G1,26
G1.A1.E2,27
G1.G2,28
G2,29
rest,30
